Client ID,Name,Age,Sex,Location ID,Joined Bank,Banking Contact,Nationality,Occupation,Investment Advisor,Fee Structure,Loyalty Classification,Banking Relationship,Estimated Income,Superannuation Savings,Amount of Credit Cards,Credit Card Balance,Bank Loans,Bank Deposits,Checking Accounts,Saving Accounts,Foreign Currency Account,Business Lending,Properties Owned,Risk Weighting
PKR47674,Samuel Jackson,24,Male,6454,02/04/2012,Stephen Payne,African,Actuary,Victor Rogers,High,Jade,Institutional,140323.205,8938.05,3,4899.015,889037.5725,784312.32825,424109.62935,125489.97252,41827.995,1016663.67,2,2
PKR70317,Johnny Hawkins,67,Female,4165,03/02/2009,Samuel Fowler,European,Web Developer III,Steve Sanchez,Low,Platinum,Private Bank,72442.6395,23670.24,1,2554.2891,107623.4742,420518.011914,134675.703162,140172.670638,35107.2117,80798.6421,0,1
PKR38895,Ernest Jenkins,84,Male,41840,10/23/1997,Dennis Morris,African,Web Designer I,Sean Vasquez,High,Silver,Retail,291925.8496,43220.44,1,2687.778,488765.652,397013.27526,292055.74272,118282.5758016,56625.8292,443851.6584,2,3
PKR61906,Johnny White,42,Male,28843,12/06/1994,Steve Diaz,Asian,Human Resources Assistant IV,Jack Phillips,High,Jade,Private Bank,180724.3392,26183.52,1,6063.2064,1175056.1568,1980490.166928,414220.165632,809800.42381056,4968.9504,1612431.7488,3,2
PKR91852,Amanda Mitchell,48,Male,14423,07/18/1996,Dennis Ruiz,European,Software Engineer III,Joe Carroll,Low,Jade,Institutional,427268.01,27324.85,1,7808.316,1257605.592,1122750.57336,793247.6877,504017.376954,17792.018,1572554.988,0,5
PKR49429,Kathleen Scott,47,Male,41723,01/21/2011,Victor Martinez,Asian,Senior Developer,Fred Bryant,High,Gold,Private Bank,283418.5788,30792.3,3,3031.8,123176.175,259129.27125,110561.8224,192653.975532,33826.89,282955.29,0,2
PKR50848,Kathy Carter,80,Male,15833,07/30/1996,Dennis Ruiz,European,Software Engineer I,Victor Dean,Mid,Jade,Commercial,229460.7903,12437.9,1,3347.0334,438345.756,256292.323317,221487.19299,78786.1586493,16752.9546,457903.7163,3,2
PKR25130,Walter Williams,53,Male,31186,06/24/2019,Roger Alexander,European,Human Resources Assistant II,Eric Shaw,High,Silver,Private Bank,92389.0188,15887.04,2,737.1,946087.506,1117595.6064,335278.68192,277802.336448,14745.822,979922.58,2,1
PKR51890,Henry Harrison,30,Female,28409,11/02/2003,Jesse Evans,European,Budget/Accounting Analyst III,Nicholas Morrison,High,Jade,Retail,275308.0876,7913.36,1,10883.2542,2290528.5312,1114463.809368,221311.962144,478033.83823104,10609.9539,462554.9838,0,4
PKR29870,Albert Hudson,62,Female,34292,03/14/1999,Roger Alexander,Asian,Product Engineer,Gregory Boyd,High,Gold,Retail,185240.1825,5908.95,1,2658.024,204594.66,1843725.88512,606488.778,394217.7057,55984.716,592412.4,0,2
PKR24996,Harry Oliver,22,Male,32121,12/08/2008,Ernest Rivera,Asian,Biostatistician I,Nicholas Morrison,Low,Gold,Institutional,253601.6175,49237.65,1,6694.688,335206.2175,484219.57045,285434.69416,134562.070104,12308.219,1488519.8405,0,3
PKR28319,Peter Fernandez,76,Male,11176,03/18/2004,Keith Griffin,European,Geologist I,Ernest Knight,High,Silver,Commercial,169841.5956,23901.6,1,878.5724,294747.0332,135130.507488,76884.599088,98342.39174256,19026.5752,292525.9232,0,2
PKR24921,Justin Dean,24,Female,12722,05/13/2018,Joshua Bennett,Asian,Web Designer IV,Nicholas Morrison,High,Gold,Private Bank,161884.0064,11589.76,1,4719.3408,273447.3792,437316.134976,197497.609344,163640.8763136,8871.456,126209.7792,1,2
PKR97391,Douglas GoPKRalez,51,Male,15759,08/14/2001,Anthony Torres,Asian,Media Manager III,Ryan Taylor,High,Platinum,Retail,196246.4367,20241.21,1,1802.4944,1226915.4786,1378832.699944,998950.221388,501866.96333676,38252.5752,1971775.9544,1,3
PKR59368,Albert Tucker,30,Male,35127,03/07/2007,Shawn Cook,European,Assistant Manager,Carl Anderson,High,Platinum,Commercial,108561.7592,2012.43,1,2532.0284,488439.1016,389075.569336,253087.991704,112189.7515464,36120.2769,946926.0298,3,1
PKR23354,Ruby Griffin,78,Male,40668,10/22/1999,Dennis Morris,European,VP Sales,Kevin Kim,High,Platinum,Retail,117375.8952,6336.09,1,1327.7021,178624.7001,99007.560277,59675.789756,44811.09303496,8087.5094,118523.0409,3,1
PKR29589,Deborah Armstrong,27,Female,36410,10/18/2012,Joe Hanson,Australian,Associate Professor,Kevin Kim,High,Jade,Institutional,104350.9632,24810.88,1,1619.3632,366249.6576,153984.335488,179265.345792,32359.69318912,5476.2048,519730.4704,1,1
PKR48477,Clarence Carr,35,Male,9379,07/04/1999,Mark Montgomery,American,Marketing Assistant,Jack Phillips,High,Jade,Institutional,79692.8704,34412.04,2,4136.3608,1411246.7512,2844789.791272,1511916.252704,386732.26253376,45795.5784,406621.8728,2,3
PKR70337,Justin Brown,43,Female,1168,10/17/1994,Nicholas Simmons,Asian,Engineer II,Victor Gutierrez,Low,Silver,Retail,51567.2325,13658.75,1,962.78,127945.09,487858.69664,180295.60528,349985.58672,16788.758,821012.416,0,1
PKR69809,Amanda Rodriguez,25,Female,9100,12/28/2017,Jesse Evans,Asian,Marketing Manager,Carl Anderson,High,Platinum,Retail,96948.9915,14055.06,3,3136.9608,578529.6168,224955.85344,202949.30256,41152.2501456,38982.3228,973704.3468,0,2
PKR23817,Ruby Andrews,38,Female,21854,08/26/1994,Shawn Long,American,Senior Cost Accountant,Victor Dean,Low,Jade,Institutional,79643.4153,39162.42,1,935.3928,227140.2519,309391.566939,114432.497361,182541.02449401,4764.345,767080.35,0,2
PKR36692,Dorothy Kennedy,45,Female,1346,03/14/2006,Dennis Morris,European,Teacher,Ryan Taylor,High,Gold,Institutional,224615.2608,53741.76,1,3521.4616,415665.0076,219556.121592,132335.196576,117898.6296768,43711.4948,611524.0952,0,2
PKR39952,Kevin Cruz,42,Female,17738,06/11/2015,Todd Roberts,Asian,Clinical Specialist,Victor Gutierrez,Mid,Gold,Private Bank,405658.1984,7958.92,1,4448.5,125897.634,2182842.9807,422485.7382,719634.040734,28226.368,2701599.47,2,3
PKR30232,Ryan Perkins,27,Male,36187,08/28/2004,Dennis Morris,American,Human Resources Assistant III,Jeremy Porter,High,Gold,Retail,282804.7552,49807.36,2,6825.7728,1890430.08,364617.942304,111279.501872,81565.5072232,63673.2712,1726033.3552,3,3
PKR31886,Jeffrey Little,48,Female,24633,12/24/2004,Nicholas Cunningham,European,Safety Technician II,Eugene Cunningham,Mid,Silver,Retail,31366.6932,10557.68,1,205.8156,271792.2906,107355.608838,94171.5867,62153.247222,8563.053,58053.1776,2,1
PKR16521,Donald White,58,Male,11951,05/25/2016,Jeremy Vasquez,American,Director of Sales,Jack Phillips,Mid,Jade,Institutional,143641.4592,14785.44,3,3175.1712,566354.1888,593952.759552,449086.232832,145880.59240704,37314.0672,87414.624,0,2
PKR22770,Shirley Carr,28,Female,26678,10/07/2004,Joshua Ryan,American,Programmer I,Victor Gutierrez,Low,Jade,Institutional,304744.125,42528.75,2,314.25,477185.625,339201.75,271361.4,236084.418,34078.5,329440.125,2,3
PKR74369,Mark Vasquez,73,Male,28055,02/02/2011,Shawn Long,Asian,Media Manager III,Victor Dean,High,Silver,Retail,69280.848,2951,1,995.1318,143005.4808,59107.815,25699.05,61763.3835,14433.0888,241575.0168,0,1
PKR31020,Lillian GoPKRales,55,Male,3805,08/17/2014,Joe Price,American,Software Engineer IV,Jack Phillips,High,Jade,Retail,192746.0646,14270.78,1,4643.7805,756193.559,879489.48095,777653.85684,97762.1991456,27008.2435,88303.3265,3,2
PKR83621,Robin Hudson,31,Male,4094,10/21/2016,Jeremy Vasquez,European,Systems Administrator I,Daniel Carroll,Mid,Silver,Institutional,163869.5025,16638.75,1,1687.23,422732.925,260002.5885,86667.5295,224468.901405,7039.305,427554.855,0,2
PKR87099,Joe West,72,Female,11886,05/08/2004,Nicholas Simmons,European,Research Associate,Daniel Carroll,High,Gold,Institutional,303730.875,56672.25,2,3246.18,907795.6125,779074.21995,350880.75555,277968.923973,18711.7125,972113.9925,1,3
PKR68353,Adam Webb,71,Female,24879,10/01/2016,Victor Ramos,European,Information Systems Manager,Juan Ramirez,Mid,Jade,Retail,106992.5625,8102.52,1,5281.4202,794105.5705,480600.227306,167400.079174,365148.17270148,58105.7326,598191.2945,2,2
PKR34739,Emily Garza,31,Male,36722,07/28/2018,Joe Price,European,Electrical Engineer,Gregory Boyd,Mid,Platinum,Private Bank,74335.22,21749.8,3,1133.9,685556.875,159081.75,127265.4,131719.689,36057,233827.35,1,4
PKR49852,Alice Hawkins,75,Female,19497,08/31/2003,Joe Hanson,American,Accounting Assistant IV,Joe Carroll,High,Gold,Institutional,29126.2818,20856,1,222.4695,72179.349,541414.860888,295824.614712,215114.72926416,11335.7013,266840.1615,2,1
PKR15739,Arthur Fuller,50,Female,24390,11/08/1999,Jerry Green,European,Human Resources Assistant I,Steve Sanchez,High,Platinum,Institutional,205568.3328,22084.6,1,3975.5408,119101.8752,606081.495096,661179.812832,65488.28622336,23952.4208,1007604.7828,2,5
PKR35208,Earl Wagner,38,Female,38924,11/13/2004,Frank Brown,Asian,Office Assistant II,Gregory Boyd,High,Silver,Private Bank,470262.6825,27056.95,1,12294.4345,962473.899,656372.921465,213216.681495,141350.11767345,81767.013,1104006.8085,2,5
PKR23172,Ryan Mitchell,32,Female,24247,07/10/2000,Gregory Simmons,European,Programmer Analyst I,Ryan Taylor,Mid,Jade,Retail,279238.44,29395.85,1,7439.355,2667556.661,891713.77372,428485.83932,88823.9564212,12415.018,1303515.444,1,5
PKR89615,Phillip Gordon,37,Female,22162,01/29/2007,Todd Roberts,European,Dental Hygienist,Victor Gutierrez,Mid,Platinum,Institutional,292010.268,30493.32,1,7061.802,1220492.394,1204591.4694,558492.40854,622445.2647336,66410.85,203262.576,3,2
PKR78041,Christine Davis,76,Female,1413,12/25/2011,Stephen Payne,European,Senior Financial Analyst,Sean Vasquez,High,Silver,Retail,26996.1138,8835.5,3,837.8596,303226.5536,594754.667892,347994.75249,301806.3580686,10935.3396,754076.7232,0,1
PKR25027,Louise Olson,31,Male,33534,07/10/2017,Bobby Burton,American,Office Assistant II,Ryan Taylor,Mid,Jade,Private Bank,144581.5488,33769.84,1,37.3828,639113.1916,351609.976484,342708.458092,61420.4769048,33538.5336,464417.616,3,2
PKR70133,Ronald Foster,63,Male,13998,08/07/2013,Adam Hernandez,European,Budget/Accounting Analyst IV,Kevin Kim,Mid,Jade,Private Bank,158603.634,32769.66,1,1717.254,309892.968,95126.01945,134905.99122,38050.40778,3524.367,507150.567,1,1
PKR96246,Jacqueline Moreno,65,Male,12896,11/17/2012,Mark Montgomery,European,Programmer I,Carl Anderson,High,Silver,Retail,342068.3712,39111.12,1,1136.268,834035.832,1436044.5288,779567.02992,717475.1998176,17553.564,350589.708,1,2
PKR74738,Craig Baker,61,Male,29985,12/18/2002,Bobby Burton,European,Financial Analyst,Carl Anderson,High,Jade,Retail,308171.0775,12327.54,2,2943.0984,1486877.412,1486770.79872,582653.42112,438798.3005952,21152.1156,1676630.6688,3,2
PKR94482,Timothy Scott,30,Female,43083,12/01/1998,Joshua Little,European,Accounting Assistant IV,Eric Shaw,High,Jade,Retail,103215.1572,20290.12,1,2321.559,227116.4904,1719422.74845,854304.38445,274783.2203655,5576.6706,984930.5244,2,2
PKR54803,Evelyn Reynolds,20,Male,13993,08/01/1994,Nicholas Simmons,American,Programmer IV,Fred Bryant,High,Jade,Institutional,53067.7068,8824.74,1,4588.804,844190.9608,968531.373436,384210.792768,357956.38859552,40855.9888,773156.9186,2,1
PKR22264,James Burton,76,Female,24568,08/16/2000,Shawn Long,Asian,Librarian,Joe Carroll,High,Silver,Private Bank,16653.9672,4538.43,1,2908.6533,238129.227,446980.039047,152458.307892,112541.95091664,1473.6573,878113.7586,2,1
PKR66283,Julia Weaver,45,Female,14208,07/03/2008,Joshua Ryan,African,Research Nurse,Sean Vasquez,Low,Gold,Retail,98173.6,31953.2,1,603.86,596226.076,90491.87412,48151.63944,33473.6914176,28781.232,478424.544,1,1
PKR45825,Nicole Garrett,37,Male,167,10/17/2000,Nicholas Simmons,European,Software Test Engineer I,Juan Ramirez,High,Jade,Retail,410110.8704,14944.16,1,1866.1632,1482143.3088,382944.190464,139615.06944,202242.4005888,19862.0928,874667.0592,1,4
PKR94895,Steve Sullivan,68,Female,33987,12/08/1994,Jesse Evans,European,Analog Circuit Design manager,Eric Shaw,Low,Jade,Retail,160073.1,25457.4,1,6022.296,1097639.298,924637.87332,292487.49054,787734.8575866,64209.6,189631.764,1,4
PKR66583,Andrew Baker,84,Female,41467,10/09/2015,Gregory Simmons,African,Account Representative I,Daniel Carroll,Low,Jade,Retail,117125.4162,49597.2,1,647.7237,153107.1153,454769.733231,360679.443597,155562.61219488,35199.7911,321595.1172,3,2
PKR73582,Christopher Wright,65,Female,3926,04/10/2003,Frank Brown,European,Human Resources Assistant I,Steve Sanchez,High,Platinum,Private Bank,155135.6928,9966,3,3955.7232,657469.3356,613776.676392,268778.021688,136354.70085336,1902.4632,971004.8304,0,2
PKR62295,Tina Snyder,67,Female,7348,01/15/2012,Gregory Simmons,Asian,Programmer III,Victor Gutierrez,Low,Silver,Institutional,173146.1942,20433.78,3,2343.864,88510.512,840866.8464,518534.55528,169434.6695496,23216.844,1767385.452,0,2
PKR39698,George George,67,Male,7541,09/20/2008,Shawn Cook,European,Database Administrator III,Fred Bryant,Mid,Jade,Institutional,341330.1276,11338.71,1,3415.7592,1880586.0318,1771992.833205,479637.15786,622462.4448672,53199.9867,2148499.8087,3,4
PKR96489,Jeremy Bowman,48,Male,16245,09/10/2002,Roy Rice,European,Research Associate,Ryan Taylor,High,Jade,Institutional,113038.0713,21105,2,6217.3125,874240.7625,1153249.453125,655045.689375,326415.7252125,58641.975,814075.7625,3,2
PKR62970,Kathleen Stone,41,Male,13785,03/09/2019,Joe Hanson,American,Operator,Victor Rogers,High,Platinum,Commercial,204694.7112,21047.14,1,1101.12,440353.605,78211.3725,32327.3673,66917.650311,36275.115,791117.985,1,2
PKR53584,Nancy Castillo,76,Female,12555,10/08/2013,Anthony Berry,Asian,Pharmacist,Peter Castillo,High,Jade,Retail,55512.3249,8663.46,2,832.9003,108096.9026,98876.791573,80220.793163,90388.31229645,4904.1059,142258.8794,1,1
PKR34425,Timothy Bradley,50,Male,28523,08/17/1998,Dennis Morris,Asian,Programmer Analyst IV,Joe Carroll,High,Silver,Private Bank,71909.9289,19065.63,1,1349.1846,172488.8697,86942.183445,117627.659955,36464.57458605,20616.8877,430296.1035,0,2
PKR53485,Michael Sims,23,Male,27810,11/09/1999,Bruce Butler,European,Media Manager II,Nicholas Ward,Low,Jade,Retail,43256.08,30778.8,2,3315.884,321822.644,95899.26632,29507.46656,31921.713824,17592.432,747541.08,1,1
PKR40496,Walter Jenkins,18,Female,26623,03/22/1997,Anthony Berry,American,Accounting Assistant III,Ernest Knight,Mid,Gold,Retail,91589.4848,32407.92,1,257.9288,672627.0484,280502.976792,126423.876864,198801.54636864,40677.746,798973.8488,2,3
PKR72603,Aaron Simpson,46,Female,15770,12/04/2013,Benjamin Kim,Asian,Financial Analyst,Sean Vasquez,Mid,Silver,Private Bank,22388.5116,14415.44,2,1184.0192,146552.6608,148409.625728,140459.110064,127049.24031072,12347.608,292069.96,1,1
PKR56984,Irene Rogers,35,Male,34644,11/13/2010,Roger Alexander,Asian,Pharmacist,Victor Rogers,High,Jade,Private Bank,48321.546,18298.98,2,3041.3418,730394.5371,209527.499817,173479.757913,45600.39350856,31444.0998,110925.9267,1,2
PKR31180,Annie Hayes,47,Female,16360,10/29/2013,Anthony Simpson,European,Health Coach II,Kevin Kim,Low,Silver,Institutional,67296.9222,14652.9,1,4151.6064,1648965.2436,570772.506636,235318.489578,175137.03756252,53942.2578,2139037.632,1,3
PKR80616,Michael Stone,22,Female,7702,05/20/2001,Paul Larson,African,Programmer III,Victor Rogers,High,Gold,Institutional,223595.5104,3596.62,1,1228.3936,125055.2152,98975.527264,66552.509712,20460.63054992,59807.2336,794722.4728,0,2
PKR54495,Louise Barnes,28,Male,26334,09/15/2006,Douglas Tucker,Asian,Compensation Analyst,Victor Rogers,High,Gold,Retail,155330.8875,33724.8,2,1763.28,39701.8845,136113.77601,117161.22492,47415.8369088,1055.124,292601.0295,1,2
PKR88782,Jose Jacobs,54,Male,22276,03/25/1996,Douglas Tucker,Asian,Senior Financial Analyst,Carl Anderson,Mid,Jade,Commercial,338592.7272,38743.36,1,8449.3374,724817.0568,2168648.471396,1216939.429992,398157.61863328,47583.2306,2251103.8602,0,3
PKR25223,Steven Owens,49,Male,6336,06/16/2009,Jason Duncan,European,Geologist I,Sean Vasquez,High,Jade,Institutional,193487.424,28433.34,1,2278.6608,774008.1024,300687.958272,135887.827296,93473.47779744,40427.7744,199674.4464,1,3
PKR26937,Steve Scott,63,Female,16522,03/03/2002,Raymond Alexander,American,Cost Accountant,Fred Bryant,Mid,Jade,Retail,62204.5008,40020.38,1,182.962,1447905.654,516071.8862,127033.07968,167366.0824784,40382.212,979165.876,1,2
PKR14766,Debra Mendoza,49,Male,31099,06/27/1993,Dennis Ruiz,European,Engineer IV,Juan Ramirez,Mid,Jade,Institutional,268215.696,21790.44,3,1445.6316,1100717.9484,1399302.306024,742992.37488,252617.4074592,16392.684,605027.6736,3,4
PKR45041,Kenneth Moreno,60,Female,11888,04/18/1993,Bruce Butler,European,Web Developer III,Victor Gutierrez,Low,Jade,Retail,151886.0448,40525.92,1,1610.2656,205461.288,166878.163296,189895.840992,76303.60156224,36408.456,734636.4912,2,2
PKR54922,Earl Mccoy,50,Female,36622,03/18/2016,Samuel Fowler,Asian,Accountant I,Peter Castillo,High,Silver,Retail,244088.88,56280.84,1,5725.944,1016360.352,358570.1196,298808.433,85658.41746,39496.464,643953.24,0,3
PKR89369,Keith Banks,19,Female,25884,11/18/1994,Mark Montgomery,European,Account Coordinator,Ryan Taylor,High,Gold,Retail,229762.9152,29699.68,1,3262.4904,378430.3224,213097.672944,117476.922264,180641.25814176,16162.8792,1116008.8056,0,2
PKR94380,Chris Meyer,48,Male,16790,08/01/2010,Carl Nguyen,Asian,Health Coach III,Sean Vasquez,Low,Silver,Commercial,373997.6772,38700.86,2,6360.5256,131305.1784,1620762.637824,699874.775424,638850.60640896,47829.3816,789924.3792,0,4
PKR76782,Douglas Flores,68,Male,24331,10/26/2017,Roy Rice,European,Physical Therapy Assistant,Eugene Cunningham,High,Jade,Private Bank,125061.12,67656.8,1,7810.11,1608721.4484,268710.527844,157426.369848,119698.3260396,39547.8468,1478636.4384,1,5
PKR44357,Michael Little,30,Male,14847,05/15/1995,Shawn Cook,European,Financial Analyst,Victor Gutierrez,Mid,Silver,Retail,108917.5584,12134.6,2,2455.31,117837.3768,519994.308262,152725.601028,162398.22242644,9633.0806,440403.3634,2,1
PKR63865,Richard Matthews,20,Male,12018,05/30/2015,Todd Roberts,European,Safety Technician III,Ernest Knight,High,Jade,Private Bank,249962.8635,12598.74,1,724.0401,683692.8147,676425.112839,629775.105057,138861.52316442,39836.4561,566903.1186,3,2
PKR14540,Joseph Fuller,32,Male,3210,11/06/1999,Shawn Cook,Asian,Programmer II,Gregory Boyd,Mid,Gold,Retail,110074.9824,34598.44,1,6574.964,357739.1572,843027.102164,912317.000972,123682.46937228,6388.2592,1722652.6568,3,5
PKR20140,Joseph Adams,25,Female,24592,08/15/2013,Douglas Tucker,European,Database Administrator II,Eugene Cunningham,Mid,Gold,Institutional,258076.568,28850.94,2,3986.311,487349.9126,188758.850056,69814.917144,105704.95603136,30918.785,138932.7824,3,2
PKR75181,Eugene Collins,26,Male,16233,09/01/2014,Dennis Morris,European,Marketing Manager,Victor Gutierrez,Low,Silver,Retail,80408.2464,24034.92,1,2514.9432,255694.0512,115585.789536,67425.043896,72984.16996416,33606.1824,744597.6552,3,2
PKR60750,Louis Thomas,27,Female,12190,11/22/1998,Shawn Long,European,Chemical Engineer,Gregory Boyd,High,Platinum,Retail,147770.4375,7103.25,2,8315.43,865952.28,2674642.6857,549584.1135,1166950.267665,40199.64,1182318.585,0,3
PKR40048,Harold Hunt,44,Male,547,02/04/2014,George Lewis,Asian,Systems Administrator I,Daniel Carroll,Mid,Silver,Retail,101645.3516,11282.13,1,2361.0599,137078.8979,100101.976249,64216.362122,90998.36255994,13008.7334,56590.1564,3,2
PKR91899,Steve Ross,54,Male,6502,08/21/2001,Victor Martinez,American,Geologist III,Fred Bryant,High,Jade,Commercial,59875.578,26395.32,2,2352.168,280231.77,487406.1738,138723.29562,278721.3458484,36995.322,605368.764,3,1
PKR49097,Joyce Gilbert,41,Male,29476,07/07/1992,Joshua Bennett,African,Legal Assistant,Sean Vasquez,Mid,Jade,Institutional,149870.898,7271.68,1,1549.2708,291910.7376,14079.182832,11732.65236,11615.3258364,16342.236,340859.1996,3,2
PKR30559,Pamela Bailey,37,Male,19655,06/29/2000,Phillip Peters,European,Programmer Analyst II,Daniel Carroll,Low,Platinum,Retail,144204.9714,23540.58,1,2387.4368,72118.2784,187124.166656,134495.494784,102625.9101504,1663.648,69536.096,2,2
PKR40540,Joseph Burton,73,Male,20897,05/11/2019,Joshua Little,European,Software Test Engineer III,Jack Phillips,Mid,Gold,Retail,36313.7958,2913.3,2,1255.9212,56507.3874,165720.266793,127127.875896,73915.77927096,9357.5196,422697.9006,2,1
